,pfaf_id,name,name_1,CentroidX,CentroidY,Admin1_count,Admin1_names,area_km2,rfr_score,cfr_score,Alert_level,Days_until_peak,GloFAS_2yr,GloFAS_5yr,GloFAS_20yr,Alert_Score,PeakArrivalScore,TwoYScore,FiveYScore,TwtyYScore,Sum_Score_x,GFMS_TotalArea_km,GFMS_perc_Area,GFMS_MeanDepth,GFMS_MaxDepth,GFMS_Duration,GFMS_area_score,GFMS_perc_area_score,MeanD_Score,MaxD_Score,Duration_Score,Sum_Score_y,MOM_Score,Hazard_Score,Scaled_Riverine_Risk,Scaled_Coastal_Risk,Flag,1-Day_TotalArea_km2,1-Day_perc_Area,1-Day_CS_TotalArea_km2,1-Day_CS_perc_Area,2-Day_TotalArea_km2,2-Day_perc_Area,3-Day_TotalArea_km2,3-Day_perc_Area,DFO_area_1day_score,DFO_percarea_1day_score,DFO_area_2day_score,DFO_percarea_2day_score,DFO_area_3day_score,DFO_percarea_3day_score,DFOTotal_Score,onedayFlood_Area_km,onedayperc_Area,fivedayFlood_Area_km,fivedayperc_Area,VIIRS_area_1day_score,VIIRS_percarea_1day_score,VIIRS_area_5day_score,VIIRS_percarea_5day_score,VIIRSTotal_Score,Severity,Alert,Status
0,213060,Macedonia,Veles,21.76112493,41.64655281,78.0,"Gevgelija, Kumanovo, Zajas, Saraj, Sopište, Gostivar, Dolneni, Rankovce, Bitola, Želino, Gjorce Petrov, Bogdanci, Rosoman, Vraneštica, Studenicani, Strumitsa, Valandovo, Kocani, Lozovo, Vrapcište, Bogovinje, Caška, Makedonski Brod, Cešinovo-Obleševo, Kavadartsi, Delcevo, Probištip, Štip, Star Dojran, Negotino, Sveti Nikole, Kisela Voda, Karbinci, Radoviš, Tearce, Zrnovci, Butel, Berovo, Cucer Sandevo, Brvenica, Vinitsa, Aracinovo, Oslomej, Kriva Palanka, Krivogaštani, Cair, Vasilevo, Gradsko, Centar, Ilinden, Demir Hisar, Lipkovo, Aerodrom, Mavrovo and Rostuša, Tetovo, Novatsi, Kratovo, Resen, Pehcevo, Demir Kapija, Petrovec, Kruševo, Mogila, Karpoš, Jegunovtse, Plasnica, Konce, Debar, Šuto Orizari, Drugovo, Zelenikovo, Staro Nagoricane, Debarca, Kicevo, Makedonska Kamenica, Gazi Baba, Prilep, Veles",24578.96091,2.65697197,0.092773619,,,,,,,,,,,,,,,,,,,,,,,,5.170510920124011,53.1394394,1.85547238,,7.0,0.028,5.438,0.022,0.25,0.001,1.0,0.004,0.05438,0.022,0.00375,0.0015,0.025,0.01,0.11663,18.28125,0.0743776356862909,97.171875,0.3953457404555927,0.27421875,0.1115664535294363,3.401015625,1.3837100915945744,5.170510920124011,0.0137549690667084,Information,Continued
1,213060,Kosovo,Uroševac,21.11842172,42.23194993,2.0,"Uroševac, Gnjilane",24578.96091,2.65697197,0.092773619,,,,,,,,,,,,,,,,,,,,,,,,5.170510920124011,53.1394394,1.85547238,,7.0,0.028,5.438,0.022,0.25,0.001,1.0,0.004,0.05438,0.022,0.00375,0.0015,0.025,0.01,0.11663,18.28125,0.0743776356862909,97.171875,0.3953457404555927,0.27421875,0.1115664535294363,3.401015625,1.3837100915945744,5.170510920124011,0.0137549690667084,Information,Continued
2,213060,Greece,Macedonia and Thrace,22.29531839,40.92371718,2.0,"Epirus and Western Macedonia, Macedonia and Thrace",24578.96091,2.65697197,0.092773619,,,,,,,,,,,,,,,,,,,,,,,,5.170510920124011,53.1394394,1.85547238,,7.0,0.028,5.438,0.022,0.25,0.001,1.0,0.004,0.05438,0.022,0.00375,0.0015,0.025,0.01,0.11663,18.28125,0.0743776356862909,97.171875,0.3953457404555927,0.27421875,0.1115664535294363,3.401015625,1.3837100915945744,5.170510920124011,0.0137549690667084,Information,Continued
3,213060,Bulgaria,Delcevo,22.75028806,41.98827523,2.0,"Kyustendil, Blagoevgrad",24578.96091,2.65697197,0.092773619,,,,,,,,,,,,,,,,,,,,,,,,5.170510920124011,53.1394394,1.85547238,,7.0,0.028,5.438,0.022,0.25,0.001,1.0,0.004,0.05438,0.022,0.00375,0.0015,0.025,0.01,0.11663,18.28125,0.0743776356862909,97.171875,0.3953457404555927,0.27421875,0.1115664535294363,3.401015625,1.3837100915945744,5.170510920124011,0.0137549690667084,Information,Continued
4,213060,Serbia,Pcinjski,22.03634363,42.35806981,1.0,Pcinjski,24578.96091,2.65697197,0.092773619,,,,,,,,,,,,,,,,,,,,,,,,5.170510920124011,53.1394394,1.85547238,,7.0,0.028,5.438,0.022,0.25,0.001,1.0,0.004,0.05438,0.022,0.00375,0.0015,0.025,0.01,0.11663,18.28125,0.0743776356862909,97.171875,0.3953457404555927,0.27421875,0.1115664535294363,3.401015625,1.3837100915945744,5.170510920124011,0.0137549690667084,Information,Continued
5,765000,Puerto Rico,Orocovis,-66.46821767,18.22204718,78.0,"Sabana Grande, San Germán, Comerío, Las Marías, Vieques, Dorado, Vega Baja, Peñuelas, Gurabo, Arroyo, Utuado, Maricao, Naguabo, Coamo, Isabela, Culebra, Corozal, Vega Alta, Aguadilla, Carolina, San Juan, Ponce, Aibonito, Aguas Buenas, Aguada, Loíza, Guayanilla, Salinas, Hormigueros, Toa Baja, Rincón, Patillas, Barranquitas, Juana Díaz, Trujillo Alto, Bayamón, Florida, Naranjito, Jayuya, Humacao, Las Piedras, Morovis, Manatí, Hatillo, Cidra, Cabo Rojo, Yabucoa, San Sebastián, Cataño, Guayama, Lares, Luquillo, Quebradillas, Lajas, San Lorenzo, Mayagüez, Añasco, Fajardo, Guánica, Río Grande, Yauco, Caguas, Orocovis, Canóvanas, Guaynabo, Juncos, Barceloneta, Santa Isabel, Toa Alta, Maunabo, Ciales, Cayey, Moca, Villalba, Arecibo, Ceiba, Camuy, Adjuntas",13818.53747,1.603680638,0.190338852,,,,,,,,,,,,,,,,,,,,,,,,22.783492495641816,32.07361276,3.80677704,,,,,,,,,,,,,,,,,9.703125,0.0702181762672786,373.5,2.702890958925972,0.145546875,0.1053272644009178,13.0725,9.4601183562409,22.783492495641816,0.1373312278007371,Information,Continued
6,765000,Saint Kitts and Nevis, ,-62.70139604,17.27181065,14.0,"Saint John Capisterre, Saint Thomas Middle Island, Saint John Figtree, Saint George Basseterre, Saint George Gingerland, Trinity Palmetto Point, Saint Thomas Lowland, Saint Paul Charlestown, Saint James Windward, Saint Anne Sandy Point, Saint Mary Cayon, Saint Paul Capisterre, Christ Church Nichola Town, Saint Peter Basseterre",13818.53747,1.603680638,0.190338852,,,,,,,,,,,,,,,,,,,,,,,,22.783492495641816,32.07361276,3.80677704,,,,,,,,,,,,,,,,,9.703125,0.0702181762672786,373.5,2.702890958925972,0.145546875,0.1053272644009178,13.0725,9.4601183562409,22.783492495641816,0.1373312278007371,Information,Continued
7,765000,Dominica,Saint Joseph,-61.34997262,15.43455011,10.0,"Saint Peter, Saint David, Saint Patrick, Saint Joseph, Saint George, Saint Mark, Saint Andrew, Saint Luke, Saint John, Saint Paul",13818.53747,1.603680638,0.190338852,,,,,,,,,,,,,,,,,,,,,,,,22.783492495641816,32.07361276,3.80677704,,,,,,,,,,,,,,,,,9.703125,0.0702181762672786,373.5,2.702890958925972,0.145546875,0.1053272644009178,13.0725,9.4601183562409,22.783492495641816,0.1373312278007371,Information,Continued
8,765000,Antigua and Barbuda,Barbuda,-61.79835114,17.27105944,8.0,"Saint George, Saint Philip, Saint John, Redonda, Saint Paul, Saint Peter, Barbuda, Saint Mary",13818.53747,1.603680638,0.190338852,,,,,,,,,,,,,,,,,,,,,,,,22.783492495641816,32.07361276,3.80677704,,,,,,,,,,,,,,,,,9.703125,0.0702181762672786,373.5,2.702890958925972,0.145546875,0.1053272644009178,13.0725,9.4601183562409,22.783492495641816,0.1373312278007371,Information,Continued
9,765000,British Virgin Islands,Tortola,-64.5175855,18.50361801,5.0,"Anegada, Virgin Gorda, Other Islands, Jost Van Dyke, Tortola",13818.53747,1.603680638,0.190338852,,,,,,,,,,,,,,,,,,,,,,,,22.783492495641816,32.07361276,3.80677704,,,,,,,,,,,,,,,,,9.703125,0.0702181762672786,373.5,2.702890958925972,0.145546875,0.1053272644009178,13.0725,9.4601183562409,22.783492495641816,0.1373312278007371,Information,Continued
